tournament_key,tournament_name,category,start_date,end_date,tournament_id,event_id,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,drawsheet_structure_code,drawsheet_structure_desc,group_name,rr_group_size,rr_group_complete,rr_team1_position,rr_team1_wins,rr_team2_position,rr_team2_wins,round_name,round_order,match_id,play_status_code,play_status_desc,result_status_code,result_status_desc,team1_player_ids,team1_names,team1_nationalities,team1_seed,team1_entry_status,team2_player_ids,team2_names,team2_nationalities,team2_seed,team2_entry_status,winner_side,winner_names,score,h2h_link,live_scores_link,raw_json,collected_at
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,2nd Round,2,1183638994,PC,Played and completed,,,800873966,Benyamin Ouali,BEL,,DA,800748081,Ivo Palczynski,POL,,DA,2,Ivo Palczynski,1-6 1-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800873966&player2Id=800748081,,"{""matchId"":1183638994,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800873966&player2Id=800748081"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800873966,""nationality"":""BEL"",""givenName"":""Benyamin"",""familyName"":""Ouali"",""profileLink"":""/en/players/benyamin-ouali/800873966/bel/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":1,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800748081,""nationality"":""POL"",""givenName"":""Ivo"",""familyName"":""Palczynski"",""profileLink"":""/en/players/ivo-palczynski/800748081/pol/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,3rd Round,3,1183638995,PC,Played and completed,,,800656249,Yegor Nikiforov,UKR,1,WC,800708034,Erik Lepmets,EST,,WC,1,Yegor Nikiforov,6-1 6-0,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800656249&player2Id=800708034,,"{""matchId"":1183638995,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800656249&player2Id=800708034"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800656249,""nationality"":""UKR"",""givenName"":""Yegor"",""familyName"":""Nikiforov"",""profileLink"":""/en/players/yegor-nikiforov/800656249/ukr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":1,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800708034,""nationality"":""EST"",""givenName"":""Erik"",""familyName"":""Lepmets"",""profileLink"":""/en/players/erik-lepmets/800708034/est/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":0,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,3rd Round,3,1183638996,PC,Played and completed,,,800653138,Maxim Tolchev,BUL,2,DA,800749554,Noah Elias Behrend,GER,,DA,2,Noah Elias Behrend,6-1 3-6 10-12,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800653138&player2Id=800749554,,"{""matchId"":1183638996,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800653138&player2Id=800749554"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800653138,""nationality"":""BUL"",""givenName"":""Maxim"",""familyName"":""Tolchev"",""profileLink"":""/en/players/maxim-tolchev/800653138/bul/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":3,""losingScore"":null},{""score"":10,""losingScore"":null},null,null],""isWinner"":false,""seeding"":2,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800749554,""nationality"":""GER"",""givenName"":""Noah Elias"",""familyName"":""Behrend"",""profileLink"":""/en/players/noah-elias-behrend/800749554/ger/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":6,""losingScore"":null},{""score"":12,""losingScore"":null},null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,3rd Round,3,1183638997,PC,Played and completed,,,800691233,Nicolas PAUMEN,BEL,,DA,800860486,Sverre Coussee,BEL,,DA,1,Nicolas PAUMEN,4-6 6-3 10-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800691233&player2Id=800860486,,"{""matchId"":1183638997,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800691233&player2Id=800860486"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800691233,""nationality"":""BEL"",""givenName"":""Nicolas"",""familyName"":""PAUMEN"",""profileLink"":""/en/players/nicolas-paumen/800691233/bel/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":4,""losingScore"":null},{""score"":6,""losingScore"":null},{""score"":10,""losingScore"":null},null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800860486,""nationality"":""BEL"",""givenName"":""Sverre"",""familyName"":""Coussee"",""profileLink"":""/en/players/sverre-coussee/800860486/bel/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":3,""losingScore"":null},{""score"":6,""losingScore"":null},null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,3rd Round,3,1183638998,PC,Played and completed,,,800630827,Jorge Tomas Herrera Sanchez,GER,,DA,800701016,POL CHIESA PENALVER,ESP,,DA,1,Jorge Tomas Herrera Sanchez,6-3 5-7 11-9,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800630827&player2Id=800701016,,"{""matchId"":1183638998,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800630827&player2Id=800701016"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800630827,""nationality"":""GER"",""givenName"":""Jorge Tomas"",""familyName"":""Herrera Sanchez"",""profileLink"":""/en/players/jorge-tomas-herrera-sanchez/800630827/ger/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":5,""losingScore"":null},{""score"":11,""losingScore"":null},null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800701016,""nationality"":""ESP"",""givenName"":""POL"",""familyName"":""CHIESA PENALVER"",""profileLink"":""/en/players/pol-chiesa-penalver/800701016/esp/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":3,""losingScore"":null},{""score"":7,""losingScore"":null},{""score"":9,""losingScore"":null},null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,3rd Round,3,1183638999,PC,Played and completed,,,800815085,Gabriel Janse Van Vuuren,SUI,,DA,800774331,Ermis Emmanuil Schmitt,GER,,DA,1,Gabriel Janse Van Vuuren,6-2 6-0,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800815085&player2Id=800774331,,"{""matchId"":1183638999,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800815085&player2Id=800774331"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800815085,""nationality"":""SUI"",""givenName"":""Gabriel"",""familyName"":""Janse Van Vuuren"",""profileLink"":""/en/players/gabriel-janse-van-vuuren/800815085/sui/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800774331,""nationality"":""GER"",""givenName"":""Ermis Emmanuil"",""familyName"":""Schmitt"",""profileLink"":""/en/players/ermis-emmanuil-schmitt/800774331/ger/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":2,""losingScore"":null},{""score"":0,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707402,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,3rd Round,3,1183639000,PC,Played and completed,,,800762876,Raphael Konschak,GER,,WC,800748081,Ivo Palczynski,POL,,DA,2,Ivo Palczynski,3-6 2-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800762876&player2Id=800748081,,"{""matchId"":1183639000,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800762876&player2Id=800748081"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800762876,""nationality"":""GER"",""givenName"":""Raphael"",""familyName"":""Konschak"",""profileLink"":""/en/players/raphael-konschak/800762876/ger/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":3,""losingScore"":null},{""score"":2,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800748081,""nationality"":""POL"",""givenName"":""Ivo"",""familyName"":""Palczynski"",""profileLink"":""/en/players/ivo-palczynski/800748081/pol/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:17.819Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539263,NP,Not played,BYE,BYE,800631654|800625534,Lilian Chidekh / Clement Hemery,FRA|FRA,1,DA,,,,,,1,Lilian Chidekh / Clement Hemery,,,,"{""matchId"":2124539263,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800631654,""nationality"":""FRA"",""givenName"":""Lilian"",""familyName"":""Chidekh"",""profileLink"":""/en/players/lilian-chidekh/800631654/fra/jt/d/"",""hiddenPlayer"":false},{""playerId"":800625534,""nationality"":""FRA"",""givenName"":""Clement"",""familyName"":""Hemery"",""profileLink"":""/en/players/clement-hemery/800625534/fra/jt/d/"",""hiddenPlayer"":false}],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":1,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539264,PC,Played and completed,,,800656249|800822891,Yegor Nikiforov / Daniil Ohorodnyk,UKR|UKR,,DA,800650050|800667518,Harry Cornhill / Derek Muerner,GBR|SUI,,DA,1,Yegor Nikiforov / Daniil Ohorodnyk,6-1 6-4,,,"{""matchId"":2124539264,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800656249,""nationality"":""UKR"",""givenName"":""Yegor"",""familyName"":""Nikiforov"",""profileLink"":""/en/players/yegor-nikiforov/800656249/ukr/jt/d/"",""hiddenPlayer"":false},{""playerId"":800822891,""nationality"":""UKR"",""givenName"":""Daniil"",""familyName"":""Ohorodnyk"",""profileLink"":""/en/players/daniil-ohorodnyk/800822891/ukr/jt/d/"",""hiddenPlayer"":false}],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800650050,""nationality"":""GBR"",""givenName"":""Harry"",""familyName"":""Cornhill"",""profileLink"":""/en/players/harry-cornhill/800650050/gbr/jt/d/"",""hiddenPlayer"":false},{""playerId"":800667518,""nationality"":""SUI"",""givenName"":""Derek"",""familyName"":""Muerner"",""profileLink"":""/en/players/derek-muerner/800667518/sui/jt/d/"",""hiddenPlayer"":false}],""scores"":[{""score"":1,""losingScore"":null},{""score"":4,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539265,NP,Not played,BYE,BYE,,,,,,800572939|800677766,Georgio Bidan / Florent Clijmans,LBN|BEL,,DA,2,Georgio Bidan / Florent Clijmans,,,,"{""matchId"":2124539265,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[{""playerId"":800572939,""nationality"":""LBN"",""givenName"":""Georgio"",""familyName"":""Bidan"",""profileLink"":""/en/players/georgio-bidan/800572939/lbn/jt/d/"",""hiddenPlayer"":false},{""playerId"":800677766,""nationality"":""BEL"",""givenName"":""Florent"",""familyName"":""Clijmans"",""profileLink"":""/en/players/florent-clijmans/800677766/bel/jt/d/"",""hiddenPlayer"":false}],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539266,NP,Not played,BYE,BYE,,,,,,800695975|800696202,Sava Grozdev / Alistair MUTSCH,BEL|BEL,7,DA,2,Sava Grozdev / Alistair MUTSCH,,,,"{""matchId"":2124539266,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[{""playerId"":800695975,""nationality"":""BEL"",""givenName"":""Sava"",""familyName"":""Grozdev"",""profileLink"":""/en/players/sava-grozdev/800695975/bel/jt/d/"",""hiddenPlayer"":false},{""playerId"":800696202,""nationality"":""BEL"",""givenName"":""Alistair"",""familyName"":""MUTSCH"",""profileLink"":""/en/players/alistair-mutsch/800696202/bel/jt/d/"",""hiddenPlayer"":false}],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":7,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539267,NP,Not played,BYE,BYE,800598375|800667545,Linus Andersson / Filip Hesser,SWE|SWE,3,DA,,,,,,1,Linus Andersson / Filip Hesser,,,,"{""matchId"":2124539267,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800598375,""nationality"":""SWE"",""givenName"":""Linus"",""familyName"":""Andersson"",""profileLink"":""/en/players/linus-andersson/800598375/swe/jt/d/"",""hiddenPlayer"":false},{""playerId"":800667545,""nationality"":""SWE"",""givenName"":""Filip"",""familyName"":""Hesser"",""profileLink"":""/en/players/filip-hesser/800667545/swe/jt/d/"",""hiddenPlayer"":false}],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":3,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539268,PC,Played and completed,,,800815085|800653633,Gabriel Janse Van Vuuren / Felix Loward,SUI|BEL,,DA,800689768|800695270,Jul Oostvogels / Alexander Van San,BEL|BEL,,DA,2,Jul Oostvogels / Alexander Van San,5-7 2-6,,,"{""matchId"":2124539268,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800815085,""nationality"":""SUI"",""givenName"":""Gabriel"",""familyName"":""Janse Van Vuuren"",""profileLink"":""/en/players/gabriel-janse-van-vuuren/800815085/sui/jt/d/"",""hiddenPlayer"":false},{""playerId"":800653633,""nationality"":""BEL"",""givenName"":""Felix"",""familyName"":""Loward"",""profileLink"":""/en/players/felix-loward/800653633/bel/jt/d/"",""hiddenPlayer"":false}],""scores"":[{""score"":5,""losingScore"":null},{""score"":2,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800689768,""nationality"":""BEL"",""givenName"":""Jul"",""familyName"":""Oostvogels"",""profileLink"":""/en/players/jul-oostvogels/800689768/bel/jt/d/"",""hiddenPlayer"":false},{""playerId"":800695270,""nationality"":""BEL"",""givenName"":""Alexander"",""familyName"":""Van San"",""profileLink"":""/en/players/alexander-van-san/800695270/bel/jt/d/"",""hiddenPlayer"":false}],""scores"":[{""score"":7,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539269,PC,Played and completed,,,800749554|800630827,Noah Elias Behrend / Jorge Tomas Herrera Sanchez,GER|GER,,DA,800631660|800679799,Sacha Fontanges / VALENTIN LATRUBESSE,FRA|FRA,,DA,2,Sacha Fontanges / VALENTIN LATRUBESSE,3-6 3-6,,,"{""matchId"":2124539269,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800749554,""nationality"":""GER"",""givenName"":""Noah Elias"",""familyName"":""Behrend"",""profileLink"":""/en/players/noah-elias-behrend/800749554/ger/jt/d/"",""hiddenPlayer"":false},{""playerId"":800630827,""nationality"":""GER"",""givenName"":""Jorge Tomas"",""familyName"":""Herrera Sanchez"",""profileLink"":""/en/players/jorge-tomas-herrera-sanchez/800630827/ger/jt/d/"",""hiddenPlayer"":false}],""scores"":[{""score"":3,""losingScore"":null},{""score"":3,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800631660,""nationality"":""FRA"",""givenName"":""Sacha"",""familyName"":""Fontanges"",""profileLink"":""/en/players/sacha-fontanges/800631660/fra/jt/d/"",""hiddenPlayer"":false},{""playerId"":800679799,""nationality"":""FRA"",""givenName"":""VALENTIN"",""familyName"":""LATRUBESSE"",""profileLink"":""/en/players/valentin-latrubesse/800679799/fra/jt/d/"",""hiddenPlayer"":false}],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539270,NP,Not played,BYE,BYE,,,,,,800696269|800767229,Rune Hosten / Radovan Krisko,BEL|SVK,5,DA,2,Rune Hosten / Radovan Krisko,,,,"{""matchId"":2124539270,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[{""playerId"":800696269,""nationality"":""BEL"",""givenName"":""Rune"",""familyName"":""Hosten"",""profileLink"":""/en/players/rune-hosten/800696269/bel/jt/d/"",""hiddenPlayer"":false},{""playerId"":800767229,""nationality"":""SVK"",""givenName"":""Radovan"",""familyName"":""Krisko"",""profileLink"":""/en/players/radovan-krisko/800767229/svk/jt/d/"",""hiddenPlayer"":false}],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":5,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
J-J100-BEL-2026-001,J100 Maaseik,J100,2026-08-03,2026-08-08,1100204004,1100707403,B,Boys,D,Doubles,M,Main Draw,KO,Knock-out,,,,,,,,1st Round,1,2124539271,NP,Not played,BYE,BYE,800657209|800662153,Petr Minakhin / Ivan van Ruiten,ITA|NED,6,DA,,,,,,1,Petr Minakhin / Ivan van Ruiten,,,,"{""matchId"":2124539271,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800657209,""nationality"":""ITA"",""givenName"":""Petr"",""familyName"":""Minakhin"",""profileLink"":""/en/players/petr-minakhin/800657209/ita/jt/d/"",""hiddenPlayer"":false},{""playerId"":800662153,""nationality"":""NED"",""givenName"":""Ivan"",""familyName"":""van Ruiten"",""profileLink"":""/en/players/ivan-van-ruiten/800662153/ned/jt/d/"",""hiddenPlayer"":false}],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":6,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:33:31.507Z
